keyword,rank,url,domain_authority,page_authority,spam_score,pages_to_root_domain,nofollow_pages_to_root_domain,total_words,header_words,footer_words,keyword_count,city_count,lawyer_attorney_count,first_keyword_spot,keyword_in_200_words,title,key_in_title,h1_count,h1_text,key_in_h1,h2_count,h2_text,key_in_h2,h3_count,h3_text,key_in_h3,image_count,image_alt_text,key_in_alt_text,is_wordpress,has_table_of_contents
Truck Accident Lawyer Chicago,11,https://www.torhoermanlaw.com/chicago-trucking-accident-lawyer/,37,30,1,232871,9389,5250,0,0,49,135,87,1024,False,Chicago Trucking Accident Lawyer | TorHoerman Law,False,1,['#1 Chicago Trucking Accident Lawyer'],[False],17,"['Frequently Asked Questions', 'Truck Accidents in Chicago, IL', 'Chicago Truck Accident Statistics', 'Chicago Trucking Laws & Regulations', 'Common Causes of Chicago Truck Accidents', 'Special Circumstances for Chicago Trucking Accidents', 'Chicago U-Haul Accidents', 'Who is Liable in a Chicago Truck Accident?', 'Recognizing All Defendants in Chicago Trucking Accidents', 'Get Compensated with Help from Our Chicago Truck Accident Lawyers', 'Process of Filing a Lawsuit for Chicago Truck Accident Victims', 'Filing a Chicago Trucking Accident Lawsuit', 'TorHoerman Law - The #1 Chicago Truck Accident Lawyers', ""We'll Help You Balance The Scales of Justice"", 'Edwardsville Office', 'Chicago Office', 'St. Louis Office']","[False, True, True, False, True, False, False, True, False, True, True, False, True, False, False, False, False]",28,"['Taxotere Eye Injury Lawsuit', 'Xeljanz Lawsuit', 'Zofran Lawsuit', 'Victoza Lawsuit', 'Uloric Lawsuit', 'Truvada Lawsuit', 'Risperdal Lawsuit', 'Invokana Lawsuit', 'Belviq Lawsuit', 'Incretin Mimetics', '(618) 223-5657', 'What is considered a\xa0commercial truck?', 'How are Chicago trucking accidents different from car accidents?', 'I was involved in an accident with a commercial truck. Can I receive money for the wages I lost as a result of missed work due to an injury?', 'Overloaded Trailers', 'Hazardous Weather', 'Heavy Traffic', 'Tractor-Trailer Defects', 'Wide-Angle Turning', 'Jackknifing', 'If the driver is operating independently…', 'If the driver is operating for a trucking company…', 'If the driver operates for a single corporation….', 'Damages', 'Evidence', 'Mitigation', 'How Long Will My Chicago Truck\xa0Accident Lawsuit Take?', 'Hiring a Chicago Truck Accident Lawyer']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",56,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', 'quotation', '', '', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', '', '', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', '', '', 'thl logo', 'thl logo']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,True
Truck Accident Lawyer Chicago,12,https://www.daveabels.com/chicago-truck-accident-lawyers/,41,36,1,111348,5017,3033,293,157,45,29,22,20,True,"Chicago Truck Accident Attorney | Abels & Annes, P.C.",True,1,['Chicago Truck Accident Lawyer'],[True],11,"['Have You Been Injured in a Chicago Truck Accident?', 'Table of Contents', 'How Common Are Truck Accidents in Chicago?', 'Commercial Driver and Truck Regulations', 'Truck Drivers Who Violate Regulations Can Cause Serious Accidents and Injuries', 'Semi-Trailer Accident Injury Statistics in Chicago, IL', 'Causes of Chicago Truck Accidents', 'Common Injuries from a Chicago Truck Accident', 'What Compensation Can I Receive from a Truck Accident?', 'If You Have Been Injured in a Truck Accident, the Chicago Truck Accident Attorneys at Abels & Annes Can Help', 'Contact a Chicago Truck Accident Lawyer at Abels & Annes, P.C.']","[True, False, True, False, False, False, True, True, True, True, True]",13,"['Driver Fatigue', 'Lack of Training', 'Overweight Trucks', 'Drunk Driving', 'Distracted Driving', 'Road Hazards', 'Speeding', 'Additional Causes of Truck Accidents', 'Commercial Insurance Policies with Higher Limits', 'Client Testimonial', 'Contact Us', 'Practice Areas', 'Client Reviews']","[False, False, False, False, False, False, False, True, False, False, False, False, False]",25,"['Abels & Annes, P.C. Personal Injury Law Logo', 'Mówimy po Polsku', 'Mówimy po Polsku', 'Hablamos Español', 'Hablamos Español', 'Chicago Truck Accident Lawyers', 'Chicago Truck Accident Lawyers', 'Truck Accident Lawyer In Chicago ', 'Truck Accident Lawyer In Chicago ', 'Law Firm In Chicago Truck Accident Award', 'Law Firm In Chicago Truck Accident Award', 'Chicago, Illinois Truck Accident Lawyer', 'Chicago, Illinois Truck Accident Lawyer', 'Abels & Annes, P.C.', 'Abels & Annes, P.C.', 'Facebook', 'Facebook', 'Twitter', 'Twitter', 'Linkedin', 'Linkedin', 'Justia', 'Justia', 'YouTube', 'YouTube']","[False, False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",True,True
Truck Accident Lawyer Chicago,13,https://www.horwitzlaw.com/areas-of-practice/truck-accident-lawyer/,33,33,1,142908,3372,1837,86,117,25,23,24,240,False,"Chicago, IL Truck Accident Lawyer",True,1,['Experienced Chicago Truck Accident Attorney'],[True],8,"['Why Choose Our Chicago Law Firm?', 'What Causes Semi-Truck Collisions in Chicago, IL?', 'Who Can Be Held Liable in a Chicago Truck Accident?', 'How Much is my Truck Accident Case Worth in Chicago, IL?', 'How Do Truck Accidents Differ From Car Accidents?', 'Consult with Our Chicago Truck Accident Attorneys Before Speaking with an Insurance Company', 'Truck Accident Statistics in Illinois', 'Connect with Horwitz, Horwitz & Associates']","[False, False, True, True, True, True, True, False]",5,"['Practice Areas', 'Services We Provide to Property Owners & Public Adjustors', 'Types of Damages you May be Compensated For', 'Liability', 'Nature of Injuries']","[False, False, False, False, False]",13,"['NO ALT', 'Illinois Personal Injury Lawyers', 'Illinois Personal Injury Lawyers', 'NO ALT', 'NO ALT', 'Chicago truck accident attorney', 'Chicago truck accident attorney', 'Chicago Truck Accident Attorney', 'Chicago Truck Accident Attorney', 'Illinois Truck Fatalities 2007-2017', 'Illinois Truck Fatalities 2007-2017', 'Jelly MDHV', 'Jelly MDHV']","[False, False, False, False, False, True, True, True, True, False, False, False, False]",True,False
Truck Accident Lawyer Chicago,14,https://www.walnerlaw.com/personal-injury/truck-accidents/,21,23,1,73080,1086,2880,0,0,39,11,15,274,False,Top-Rated Chicago Truck Accident Lawyer | Walner Law,True,1,['Chicago Truck Accident Lawyer'],[True],6,"['Truck drivers and truck companies can be held liable for your injuries.', 'Video FAQs', 'OUR VERDICTS & SETTLEMENTS', 'WHY HIRE WALNER LAW?', 'Client Testimonials', 'Contact Walner Law®']","[False, False, False, False, False, False]",23,"['Injuries from Truck Accidents', 'Reasons for Truck Accidents', 'What to Do After a Truck Accident', 'No Match for Safety Features', 'Override Accidents', 'Underride Accidents', 'Preventing Override and Underride Accidents', 'Insurance Issues in Truck Accident Cases', 'When the Insurance Company Tries to Contact You', 'Common Insurance Issues', 'Your Financial Burden', 'Contact Experienced Chicago Truck Accident Lawyers Today', 'Can I Sue for an Injury that Was Caused by Another Person?', 'Are There Alternatives to Litigation in a Personal Injury Case?', 'Do I Need an Attorney for My Illinois Personal Injury Case?', 'Loss of Legs in a Conveyor Belt Accident', 'Permanent Spinal Cord Injury from Auto Accident', 'Wrongful Death of a Mom with 4-Year-Old Child', 'Loss of Foot After Cement Truck Accident', 'Wrongful Death from a Motor Vehicle Accident', 'Severe Brain Injury from Unmarked Dump Truck', 'Wrongful Death in Swimming Pool Accident', 'Mass Tort Against Municipality & Chemical Company']","[True, True, True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False]",33,"['NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'logo', 'logo', 'a truck rolled over', 'a truck rolled over', '', '', 'a woman looking at a train', 'a woman looking at a train', 'a long white hallway', 'a long white hallway', 'a collage of a man and a woman', 'a collage of a man and a woman', 'background pattern', 'background pattern', 'background pattern', 'background pattern', 'map', 'map', 'logo', 'logo', 'bbb accredited business a plus rating', 'bbb accredited business a plus rating', 'graphical user interface, text, application', 'graphical user interface, text, application', 'shape', 'shape', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Chicago,15,https://dinizululawgroup.com/practice-areas/chicago-truck-accident-law/,20,26,1,148978,427,1790,97,59,30,24,19,9,True,Chicago Truck Accident Lawyers and Attorneys | Dinizulu Law,True,1,['Chicago Truck Accident Lawyers'],[True],3,"['How does Illinois law affect my truck accident claim in Chicago?', 'Footer', 'Contact Us']","[True, False, False]",8,"['Chicago Truck Accident Lawyers', 'Free consultations are for injury cases only. Contact the\xa0Dinizulu Law Group, Ltd.\xa0for a consultation at 312-384-1920.', 'Free consultations are for injury cases only. Contact the\xa0Dinizulu Law Group, Ltd.\xa0for a consultation at 312-384-1920.', 'Truck accidents involving city, county, or state entities.', 'Dinizulu Law Group vs. Other Leading Attorneys', 'Conveniently Located in Downtown Chicago', 'Accepting Calls 24/7', 'Schedule A Free Consultation']","[True, False, False, True, False, False, False, False]",20,"['fbpx', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'Chicago truck accident lawyer', 'Chicago truck accident lawyer', '', '', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'Optimized by NitroPack.io']","[False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Chicago,16,https://www.zneimerlaw.com/chicago-illinois-trucking-accident-lawyer.html,26,25,5,33208,1624,1751,0,0,3,15,24,1170,False,Trucking Accidents | Chicago Truck Injury Lawyers Zneimer & Zneimer,False,1,['Trucking Accidents'],[False],0,[],[],0,[],[],12,"['Logo of Zneimer & Zneimer, P.C.', 'Chicago Skyline', 'Illinois State Bar Association', 'Illinois Trial Lawyers Association', 'American Association for Justice', 'Avvo Rating Top Attorney Immigration', 'The National Trial Lawyers', 'American Immigration Lawyers Association', 'Facebook Icon', 'Twitter Icon', 'LinkedIn Icon', 'Justia Icon']","[False, False, False, False, False, False, False, False, False, False, False, False]",False,False
Truck Accident Lawyer Chicago,17,https://blumenshinelawgroup.com/illinois-truck-accident-attorneys/,32,29,2,14784,879,921,71,100,9,6,7,16,True,Chicago Truck Accident Lawyers | Blumenshine Law Group,True,1,['Chicago Truck Accident Lawyers'],[True],5,"['We have the experience to get the results you need', 'Representing Victims of Trucking Accidents', 'Common Causes of Truck Accidents', 'Chicago truck accident lawyer - get compensation for your devastating injuries', 'Free Case Consultation']","[False, False, True, True, False]",4,"['Defective trucking equipment', 'Careless or Reckless Driving', 'Truck driver fatigue', 'Lack of Driver Training']","[False, False, False, False]",4,"['blumenshine law group', 'Scott Blumenshine Personal Injury attorney', 'truck accident statistics illinois', 'NO ALT']","[False, False, True, False]",True,False
Truck Accident Lawyer Chicago,18,https://www.rubin-machado.com/truck-accident-lawyer,19,16,9,16054,212,1801,0,0,24,13,27,24,True,"Truck Accident Lawyer Chicago, IL - Truck Accident Attorney - Rubin & Machado, Ltd.",True,1,['Truck Accidents'],[True],20,"[""Does the Other Side Want to “Talk?”              Don't."", 'What Sets Us Apart              In Chicago', 'We Have Bilingual Attorneys', 'Truck Accidents Are Complex. You Need a Lawyer.', 'Seek Just Compensation for Your Suffering', 'Fatal Truck Crashes              Up 27%', 'Who Can Be Held Liable in a Truck Crash?              Not Just the Truck Driver', 'The Truck Driver', 'The Trucking Company', 'The Truck Owner', 'Truck & Parts Manufacturers', 'The Cargo Company', ""Don't Let Justice Slip Away              You Have a Limited Time to Seek Compensation"", 'Some cases in which the statute of limitations changes:', 'You Deserve Justice              Possible Damages From Trucking Accidents', 'Rubin & Machado Ltd.', 'Chicago Office', 'Contact Us                                  Today', 'Chicago Office', 'Chicago Office']","[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",10,"['Request a Free Consultation', 'A Record of Success', 'Yes, You Can Afford Us', '(312) 327-1840', 'Medical Bills', 'Property Damage', 'Lost Wages', 'Lost Earning Potential', 'Pain and Suffering', 'Potentially More']","[False, False, False, False, False, False, False, False, False, False]",18,"['Rubin & Machado, Ltd', 'Rubin & Machado, Ltd', 'Rubin & Machado, Ltd', 'Rubin & Machado, Ltd', 'Rubin & Machado, Ltd', 'Truck driving at nighttime', 'Lawyer interacting with clients', 'Lawyer interacting with clients', 'lawyers', 'Stack of medical bills', 'Truck and car accident', 'Stethoscope on top of dollar bills', 'Business man holding dollar bills', 'Sad man on the phone', 'Lawyer pointing to a contract', 'Rubin & Machado Ltd. logo', 'Google map image of our location in 30 N. LaSalle Street 30 N. LaSalle Street Chicago, IL', 'Google map image of our location in 30 N. LaSalle Street Suite 4030 Chicago, IL']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",False,False
Truck Accident Lawyer Chicago,19,https://www.malmanlaw.com/truck-accidents-lawyer/,36,32,1,171808,7072,4319,140,15,54,33,48,3,True,Chicago Truck Accident Lawyer | Malman Law,True,1,['Chicago TruckAccident Lawyer'],[False],18,"['Chicago Truck Accident Lawyer', 'How a Truck Accident Lawyer Can Help?', 'Truck Accident Statistics', 'Causes of Truck Accidents in Illinois', 'What Kind Of Injuries Can You Sustain From A Truck Accident?', 'What Compensation Are You Entitled To In A Truck Crash Lawsuit in Chicago?', 'How Truck Accident Damages Are Calculated in Chicago', 'What Proof Is Needed For A Truck Crash Lawsuit in Chicago', 'Find The Best Truck Accident Lawyer Near You', '$11.8 Million', '$6 Million', '$5 Million', '$3 Million', '$9 Million', 'Know Your Rights!', 'Frequently Asked Questions (FAQs)', 'What’s your case worth? Submit for a free case review', '1 (888) 625-6265']","[True, True, True, True, True, False, True, False, True, False, False, False, False, False, False, False, False, False]",13,"['1.888.625.6265', 'What’s your case worth? Submit for a free case review', 'Our Location', 'Know Your Rights!', 'I was hurt in a truck accident in Chicago. What kind of compensation can I get?', 'How Much Does A Truck Accident Lawyer Cost in Chicago?', 'Can I sue the trucking company?', 'Should I Settle My Truck Accident Case?', 'How Much Is My Truck Accident Worth?', 'I was hurt in a truck accident in Chicago. Who will pay for my injuries?', 'The insurance company offered me a settlement for the truck accident in Chicago that caused my injuries. What should I do?', 'How Long Does A Truck Accident Case Take in Chicago?', 'What is a commercial truck in Chicago?']","[False, False, False, False, True, True, False, True, True, True, True, True, False]",330,"['NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'img', 'img', 'NO ALT', 'NO ALT', 'img', 'img', 'Chicago truck accident lawyer', 'Chicago truck accident lawyer', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'img', 'img', 'img', 'img']","[False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,True
Truck Accident Lawyer Chicago,20,https://ankinlaw.com/motor-vehicle-accidents/truck-accident-lawyer/,40,29,1,93946,9257,872,80,0,6,2,75,7,True,Truck Accident Lawyer - Ankin Law Chicago,True,1,['Truck Accident Lawyer'],[True],1,['Illinois Motor Vehicle Accident Lawyers'],[False],3,"['What to Expect in Your 18 Wheeler Accident Lawsuit', 'Can You Sue a Drunk Driver with No Insurance?', 'What Can I Sue for in a Car Accident Lawsuit?']","[False, False, False]",45,"['NO ALT', 'Polski', 'Polski', 'Español', 'Español', 'Ankin Law logotype', 'Ankin Law logotype', 'Polski', 'Polski', 'Español', 'Español', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'truck accident on the side of the road', 'truck accident on the side of the road', 'Ankin Law Office', 'Ankin Law Office', 'Young drunk man sitting in pub and holding car key', 'Young drunk man sitting in pub and holding car key', 'Ankin Law Office', 'Ankin Law Office', 'what can I sue for in a car accident', 'what can I sue for in a car accident', 'Ankin Law Office', 'Ankin Law Office', '', '', 'Ankin Law logotype', 'Ankin Law logotype', '', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Chicago,21,https://kjs-law.com/practice-areas/truck-accidents/,23,22,2,8778,5349,521,107,36,7,4,7,2,True,Trucking Accident Lawyer in Chicago | Tractor Trailer Crashes,False,1,['Truck Accidents'],[True],3,"['Chicago Truck Accident Lawyers', 'Tractor Trailer Injuries in Illinois', 'If you have been injured, contact us now']","[True, False, False]",4,"['Faulty Maintenance and Design', 'Practice Areas', 'Site Links', 'Our Location']","[False, False, False, False]",28,"['Kralovec logo', 'Kralovec logo', 'Kralovec logo', 'Kralovec logo', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'our location map', 'our location map', 'marked-logo', 'marked-logo']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Chicago,22,https://chicagoaccidentattorney.net/personal-injury/truck-accident-attorney-chicago-illinois/,24,27,5,3020,172,1034,628,120,11,125,20,12,True,Chicago Truck Accident Lawyer Near Me | Joseph Younes P.C.,True,1,['Chicago Truck Accident Attorney'],[True],7,"['SHOULD I SUE THE TRUCK DRIVER OR THE COMPANY ITSELF?', 'WHAT KIND OF FINANCIAL COMPENSATION CAN I RECEIVE?', 'YOUR CHICAGO AREA SEMI-TRUCK ACCIDENT ATTORNEY', 'Frequently Asked Questions', 'What questions should I ask a transportation attorney?', 'Main Practice Area we support:', 'Client Testimonials']","[False, False, True, False, False, False, False]",5,"['Chicago Personal Injury Attorney', 'Chicago Car Accident Attorney', 'Chicago Motorcycle Accident Attorney', 'Chicago Uber Accident Attorney', 'What People Say About Us']","[False, False, False, False, False]",3,"['', 'Road at night', '']","[False, False, False]",True,False
Truck Accident Lawyer Chicago,23,https://www.seidmanlaw.net/truck-accident.html,25,23,3,67548,3482,3280,0,0,47,28,35,62,True,"Truck Accident | Chicago Trucking Injury Lawyers Seidman, Margulis & Fairman",True,1,['Truck Accident'],[True],0,[],[],0,[],[],8,"['Logo of Seidman, Margulis & Fairman, LLP', ""Attorneys' Picture"", 'Group Photo', 'Facebook Icon', 'Twitter Icon', 'LinkedIn Icon', 'Justia Icon', 'YouTube Icon']","[False, False, False, False, False, False, False, False]",False,False
Truck Accident Lawyer Chicago,24,https://chicago-personal-injury-lawyers.us/automobile-accidents/truck-accidents/,19,30,2,184015,1136,3625,0,0,26,14,32,1081,False,The Horwitz Law Group | Truck Accident Attorneys Chicago | Chicago Truck Accident Lawyer,True,1,['Chicago Truck Accident Attorneys'],[True],7,"['Truck Accidents', 'Causes of Trucking Accidents', 'Your Recourse and Rights to Compensation for a Chicago Truck Accident', 'Contact Us', 'Client Testimonials', 'Case Results', 'Tell Us About Your Case']","[True, False, True, False, False, False, False]",9,"['$4,500,000.00', '$2,100,000.00', '$2,300,000.00', '$1,400,000.00', '$1,200,000.00', '$1,197,000.00', '$175,000.00', '$100,000.00', '$100,000.00']","[False, False, False, False, False, False, False, False, False]",10,"['The Horwitz Law Group', '', '', '', 'image', 'image', 'image', 'image', 'img', '']","[False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Chicago,25,https://www.kryderlaw.com/chicago-truck-accident-lawyer/,29,27,4,6122,2346,1892,256,296,39,27,23,3,True,Chicago Truck Accident Lawyer | Semi-Truck Crash | Free Consultation,True,1,['Chicago Truck Accident Lawyer'],[True],10,"['The Most Important Things to Do After a Chicago Truck Accident', 'Damages Available for Truck Accident Cases', 'Types of Trucking Accidents', 'Common Causes of Truck Accidents', 'Determining Liability in a Truck Accident', 'Benefits of Hiring a Chicago Trucking Accident Lawyer', 'When to Consult an Attorney After a Tractor-Trailer Accident', 'Call a Truck Accident Attorney in Chicago Today', 'Do I have a case?', 'Settlements & Verdicts']","[True, True, False, True, True, False, False, True, False, False]",13,"['Successful Settlements', 'Lost Wages', 'Higher Risk of Serious Injury', 'Stopping Distance', 'Truck Driver Fatigue', 'Other Motorists', 'Example Responsible Parties in Commercial Vehicle Accidents Cases', 'We Can Help While You Recover', 'We Can Explain All the Processes You Need to Know About', 'Statute of Limitations', 'Move Quickly to Protect Your Rights', 'Get a Free Consultation', 'What to Expect from The Kryder Law Group Consultation']","[False, False, False, False, False, False, False, False, False, False, False, False, False]",16,"['serach', 'The Kryder Law Group, LLC Accident and Injury Lawyers', 'Search', 'Who Could Be Liable in a Truck Accident Case Infographic', 'truck smashes into the guardrail and rolls over', 'Phone', 'Fax', 'Address', 'Award Logo', 'Award Logo', 'Award Logo', 'Award Logo', 'Award Logo', 'Phone', 'The Kryder Law Group, LLC Accident and Injury Lawyers', 'Cleantalk Pixel']","[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
