keyword,rank,url,domain_authority,page_authority,spam_score,pages_to_root_domain,nofollow_pages_to_root_domain,total_words,header_words,footer_words,keyword_count,city_count,lawyer_attorney_count,first_keyword_spot,keyword_in_200_words,title,key_in_title,h1_count,h1_text,key_in_h1,h2_count,h2_text,key_in_h2,h3_count,h3_text,key_in_h3,image_count,image_alt_text,key_in_alt_text,is_wordpress,has_table_of_contents
Medical Malpractice Lawyer Denver,11,https://www.viorstlaw.com/medical-malpractice/,23,24,2,42696,826,454,70,153,8,5,4,14.0,True,Denver Medical Malpractice Attorney | Aurora Negligence Lawyer,True,1,"['Compassionate, Aggressive Medical Malpractice Representation']",[True],5,"['You Have A Right To Decent Medical Care', 'Did A Doctor Or Nurse’s Negligence Seriously Injure You?', 'Your Solution Starts With A Phone Call', 'Practice Areas', 'Find Out If You Have A Case']","[False, False, False, False, False]",0,[],[],9,"['The Viorst Law Offices, P.C.', 'The Viorst Law Offices, P.C.', 'American Association for Justice', 'Colorado Bar Foundation Est.1953', 'Denver Bar Association', 'Colorado Bar Association Est.1897', 'Super Lawyers', 'AV Preeminent Martindale Hubbell', 'The Viorst Law Offices, P.C.']","[False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,12,https://www.colawfirm.com/practice-areas/medical-malpractice-lawyers/,26,21,1,41910,4976,969,45,149,21,7,11,14.0,True,Denver Medical Malpractice Lawyer,True,1,['Denver Medical Malpractice Attorney'],[True],7,"['Who May Be Held Accountable for Medical Malpractice or Negligence?', 'Examples of Medical Malpractice:', 'In Order to File a Medical Malpractice Claim, the Patient Must Establish:', 'Damages Available in a Denver Medical Malpractice Claim', 'What Should I Do if I Suspect Medical Malpractice?', 'Deadlines for Filing Medical Malpractice Lawsuits in Colorado', 'Contact Our Denver Medical Malpractice Attorneys for a Free Case Review']","[True, True, True, True, True, True, True]",1,['Practice Areas'],[False],3,"['Bendinelli Law Firm, P.C.', 'Lawyers meeting', 'Denver medical malpractice lawyer']","[False, False, True]",True,False
Medical Malpractice Lawyer Denver,13,https://www.preeosilverman.com/litigationservices-table-of-contents/professional-malpractice/,22,23,4,20457,255,514,42,55,2,5,8,143.0,True,Denver Professional Malpractice Attorney | Medical Malpractice Lawyer,True,1,['Professional Malpractice'],[False],7,"['The Law Office of Preeo Silverman Green & Egle', 'Denver Professional Malpractice Lawyers', 'Holding Professionals Accountable When Negligence occurs', 'Evaluating Negligence', 'Taking Action', 'Practice Areas', 'How Can We Help You?']","[False, False, False, False, False, False, False]",0,[],[],8,"['Preeo Silverman Green & Egle, P.C.', 'Phone Icon', 'justice', 'Street Map to Preeo Silverman Green & Egle, P.C.', 'Super Lawer', 'AV Preeminent Rating 2020', 'Best Lawyers - Lawyer Logo', 'Best Law Firms - Standard Badge']","[False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,14,https://www.shouselaw.com/co/personal-injury/medical-malpractice/,60,41,2,390069,138893,1609,262,193,24,1,4,15.0,True,"Colorado ""Medical Malpractice"" Law - How to Bring a Lawsuit",True,1,['Colorado “Medical Malpractice” Law – How to Bring a Lawsuit'],[True],7,"['1. What is medical malpractice?', '2. Who can I sue for medical malpractice?', '4. Are there caps on the amount of damages I can receive after I win my lawsuit?', '5. What is a “certificate of review” and do I have to file one?', '6. Is there a statute of limitations in medical malpractice cases?', 'Call us for help…', 'Message Us']","[True, True, False, False, True, False, False]",6,"['1.1 Is this type of case a negligence action?', '3. What types of damages can I receive for my lawsuit?', '4.1 Are there limits to the amount of non-economic damages I can receive?', '5.1 Can my case be dismissed if I don’t file the certificate of review?', '6.1 What is the Colorado statute of repose limitation?', 'Help is a Call Away']","[False, False, False, False, False, False]",7,"['Shouse Law Colorado Personal Injury Division', 'Bringing a medical malpractice claim in Colorado – 4 Key Things to Know', ""A gavel sitting next to a physician's stethoscope."", 'Multiple hundred dollar bills featuring Benjamin Franklin.', 'Receptionist smiling while answering a call.', 'Shouse Law Group', '']","[False, True, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,15,https://www.lawinfo.com/medical-malpractice/colorado/denver/,57,39,3,125281245,350757,37,0,0,0,0,0,,,Just a moment...,False,1,['www.lawinfo.com'],[False],1,['Checking if the site connection is secure'],[False],0,[],[],1,['NO ALT'],[False],False,False
Medical Malpractice Lawyer Denver,16,https://www.thedenverinjurylawfirm.com/dental-malpractice/,19,19,1,6974,360,518,83,71,2,11,7,47.0,True,"Dental Malpractice Lawyers In Denver, CO | Call Now",False,1,['Denver Dental Malpractice Lawyer'],[False],5,"['Colorado Dental Implant Complication Attorneys', 'When An Injury Is Caused By Departure From Standard Of Care', 'Contact A Denver Dental Malpractice Attorney', 'Talk to us. What happened?', 'Contact The Office']","[False, False, False, False, False]",0,[],[],5,"['Member of The National Trial Lawyers | Top 100 Trial Lawyers', 'The National Trail Lawyers Top 40 Under 40', '10 Best 2016 | Client Satisfaction | American Institute of Personal Injury Attorneys', 'Best Lawyers Best Law Firms | U.S. News & World Report 2018', '']","[False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,17,https://www.richardbantalaw.com/medical-malpractice-lawyer-denver-co/,22,19,1,14561,682,2729,27,157,66,32,27,94.0,True,"Medical Malpractice Lawyer Denver, CO | Personal Injury Law Firm Denver CO",True,1,"['Medical Malpractice Lawyer Denver, CO']",[True],1,"['Medical Malpractice Lawyer Denver, CO']",[True],1,['Contact Richard J. Banta'],[False],3,"['Personal Injury Law Firm Denver CO', 'Medical Malpractice Lawyer Denver, CO', '']","[False, True, False]",True,False
Medical Malpractice Lawyer Denver,18,https://gvlegal.net/medical-malpractice/,13,15,1,1812,63,2308,49,18,25,7,13,44.0,True,Medical Malpractice Lawyers in Denver - The Greer Law Group -Colorado,True,1,['Medical Malpractice Attorneys in Denver Helping You Get the Compensation You Need'],[True],6,"['What Are Some Common Kinds of Medical Malpractice?', 'Which Medical Professionals Can Be Sued for Medical Malpractice?', 'What is the Statute of Limitations for a Medical Malpractice Claim in Colorado?', 'What is a “Certificate of Review”?', 'How Much Compensation Can I Get in my Colorado Medical Malpractice Case?', 'How Can a Medical Malpractice Lawyer Help in My Case?']","[True, True, True, False, True, True]",0,[],[],40,"['The Greer Law Group Homepage', 'The Greer Law Group Homepage', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,19,https://www.lawfirmofjeremyrosenthal.com/denver-medical-malpractice-lawyer/,28,28,1,55363,3050,1983,0,127,41,13,13,124.0,True,Denver Medical Malpractice Lawyer | Law Firm of Jeremy Rosenthal,True,1,['Denver Medical Malpractice Attorney'],[True],10,"['What Is Medical Malpractice?', 'What Are the Different Types of Medical Malpractice?', 'What Is a Doctor’s Duty of Care?', 'What Is the Statute of Limitations for a Medical Malpractice Suit in CO?', 'What Do I Need to File a Medical Malpractice Claim in CO?', 'Who Is Liable in a Medical Malpractice Suit?', 'What Damages Can I Recover From a Medical Malpractice Suit?', 'Why Should I Contact the Law Firm of Jeremy Rosenthal?', 'Free Case Evaluation', 'Office Location']","[True, True, False, True, True, True, True, False, False, False]",5,"['Medical Malpractice Resources:', 'Practice Areas', 'Quick Links', 'Request your Free Consultation', 'Contact Us']","[True, False, False, False, False]",6,"['NO ALT', 'Law Firm of Jeremy Rosenthal', 'Denver Medical Malpractice Attorney Free Consultation', 'Best Denver Medical Malpractice Lawyer', '', 'rize-logo']","[False, False, True, True, False, False]",True,False
Medical Malpractice Lawyer Denver,20,https://www.mahoneylaw.com/medical-malpractice/,25,25,2,26709,963,496,41,106,8,7,6,2.0,True,Medical Malpractice Lawyers in Denver,True,1,['Representing Victims Of Medical Malpractice'],[True],7,"['Assisting Victims Of Medical Negligence In Colorado', 'What To Do When Medical Negligence Leads To The Loss Of A Loved One', 'Contact Our Experienced Denver Malpractice Lawyers', 'Practice Areas', 'How Can We Help? Request A Free Consultation', 'Denver Office', 'Cheyenne Office']","[False, False, False, False, False, False, False]",0,[],[],18,"['The Mahoney Law Firm', 'super lawyers badge for paul mahoney', 'super lawyers badge for kevin mahoney', 'denver 5280 top lawyers badge', 'super lawyers badge', 'lead counsel rated badge', ""america's top 100 high stakes litigation badge for 2018"", 'the national trial lawyers top 100 trial lawyers badge', 'Lead Counsel Verified badge ', '', '', '', '', '', '', '', 'Lead Counsel Verified badge ', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,21,https://www.cristianolaw.com/denver-medical-malpractice-attorney/,17,24,5,2456,167,658,43,0,5,8,10,2.0,True,Denver Medical Malpractice Attorney - Cristiano Law,True,1,['Denver Medical Malpractice Attorney'],[True],3,"['Denver Hospital Malpractice Attorney', 'Call Us Today!', 'Testimonials']","[False, False, False]",4,"['Helping injury victims hold medical professionals accountable', 'Denver Hospital Malpractice Attorney', 'We travel throughout the entire state to meet with our clients.', 'Denver Medical Malpractice Lawyers']","[False, False, False, True]",10,"['Cristiano Law Logo', '', 'hand holding phone with Cristiano Law site pulled up', 'arrow down basic title hero background', 'testimonial placeholder female', 'testimonial placeholder male', 'testimonial placeholder male', 'Cristiano Law Logo', 'Google Reviews Logo', 'Epic Web Results Text Logo']","[False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,22,https://www.gtinjurylaw.com/medical-malpractice-attorney,14,19,1,658,80,642,0,0,11,9,11,9.0,True,"Medical Malpractice Attorney Denver | Free Initial Consultations | Galloway Trigg, LLP",True,1,"['Medical Malpractice Attorney in Denver, CO']",[True],0,[],[],2,"['Contact Us', '303.226.4777']","[False, False]",5,"['Galloway Trigg', 'Galloway Trigg', 'medical malpractice attorney in denver, co', 'gavel and stethoscope denver co', 'Galloway Trigg']","[False, False, True, False, False]",False,False
Medical Malpractice Lawyer Denver,23,https://chalatlaw.com/practice-areas/professional-negligence/medical-malpractice/,32,25,1,24515,2134,1440,0,156,22,7,8,101.0,True,"Medical Malpractice Lawyer Denver, CO",True,1,"['Medical Malpractice Attorneys in Denver, CO']",[True],2,"['Complex Medical Malpractice Lawsuits Require Experience', 'Our Process']","[True, False]",7,"['Medical Malpractice Claims in Colorado', 'Contact Us Today', 'Frequently Asked Questions Regarding Medical Malpractice Cases', 'Serving Injured Victims of All Ages Throughout Colorado', 'Services', 'Firm', 'Resources']","[True, False, True, False, False, False, False]",1,['Chalat Law logo'],[False],True,False
Medical Malpractice Lawyer Denver,24,https://www.denvertrial.com/practice-areas/personal-injury-attorney/medical-malpractice-attorney/,19,17,1,9571,357,348,34,83,5,3,3,10.0,True,"Denver Medical Malpractice Attorney | Dormer Harpring, LLC",True,1,['Denver Medical Malpractice Lawyers'],[True],0,[],[],1,['Practice Areas'],[False],1,"['Dormer Harpring, LLC - Denver Personal Injury Lawyers.']",[False],True,False
Medical Malpractice Lawyer Denver,25,https://jordanlaw.com/practice-areas/medical-malpractice-attorney-denver/,26,29,4,10459,1211,1944,98,16,36,10,20,2.0,True,"Medical Malpractice Attorney Englewood & Centennial | Medical Malpractice Lawyer Greenwood Village, Littleton CO & Denver",True,1,['Denver Medical Malpractice Attorney'],[True],7,"['What is Medical Malpractice?', 'How Our Denver Medical Malpractice Attorneys Can Help', 'How To Establish a Medical Negligence Claim', 'Proving Negligence in Medical Malpractice Claims', 'The Most Common Types of Medical Malpractice Cases', 'Colorado Medical Malpractice Laws', 'How Can Our Denver Medical Malpractice Lawyers Help You?']","[True, True, False, True, True, True, True]",13,"['“Standard of Care” in Medical Malpractice Claims', 'Misdiagnosis', 'Delayed diagnosis', 'Surgical errors', 'Prescription medication errors', 'Anesthesia errors', 'Improper treatment', 'Informed consent violations', 'Gross negligence', 'Hospital negligence', 'Time limits', 'Procedural rules', 'Damage caps']","[True, False, False, False, False, False, False, False, False, False, False, False, False]",4,"['Jordan, Herington & Rowley Denver Personal Injury Lawyers Denver', 'Jordan, Herington & Rowley Denver Personal Injury Lawyers Denver', 'Denver Colorado Medical Malpractice Lawyer with Free Medical Malpractice Consultation.', 'Denver Colorado Medical Malpractice Lawyer with Free Medical Malpractice Consultation.']","[False, False, True, True]",True,False
