keyword,rank,url,domain_authority,page_authority,spam_score,pages_to_root_domain,nofollow_pages_to_root_domain,total_words,header_words,footer_words,keyword_count,city_count,lawyer_attorney_count,first_keyword_spot,keyword_in_200_words,title,key_in_title,h1_count,h1_text,key_in_h1,h2_count,h2_text,key_in_h2,h3_count,h3_text,key_in_h3,image_count,image_alt_text,key_in_alt_text,is_wordpress,has_table_of_contents
Truck Accident Lawyer Denver,11,https://www.lampertwalsh.com/denver-truck-accident-lawyer/,22,20,2,7808,459,2788,53,90,33,33,28,5.0,True,Denver Truck Accident Lawyer - Lampert & Walsh,True,1,['Need Help After A Truck Accident In Colorado?'],[True],9,"['Our Denver Truck Accident Lawyers Can Provide Assistance', 'How Do Denver Truck Accident Lawyers Determine Liability for a Colorado Crash?', 'Do I Really Need the Help of Denver Truck Accident Lawyers?', 'Contact Our Denver Truck Accident Lawyers for a Free Consult Today', 'Can I Get Compensation From a Denver Truck Driving Accident?', 'What are the Statistics of Truck Driving Accidents?', 'What to do if the Truck Driver is Not Responsible?', 'What Federal Relations is a Truck Driver Responsible For?', 'Tips for Avoiding Truck Accidents']","[True, True, True, True, False, False, False, False, True]",0,[],[],4,"['', '', 'NO ALT', 'NO ALT']","[False, False, False, False]",True,False
Truck Accident Lawyer Denver,12,https://www.blgwins.com/denver-personal-injury-lawyers/truck-accidents/,22,23,6,27227,590,4219,19,94,60,15,29,2.0,True,Denver Truck Accident Attorneys - The Bourassa Law Group - Personal Injury Lawyer,True,1,['Denver Truck Accident Attorneys'],[True],14,"['Why You Need The Bourassa Law Group to Handle Your Truck Accident Claim', 'What to Do After a Truck Accident', 'What Does a Truck Accident Investigation Look Like?', 'Why Are Truck Accident Claims More Complicated?', 'Common Causes of Truck Accidents', 'Common Injuries Sustained in Truck Accidents', 'Types of Truck Accidents We Handle', 'Determining Who is Liable in Your Truck Accident Claim', 'What Is the Cost of a Truck Accident Lawyer?', 'Colorado Truck Accident Laws', 'Accident Claims Process', 'Types of Compensation We Will Help to Secure', 'Free Case Evaluation', '']","[True, True, True, True, True, True, True, True, True, True, False, False, False, False]",0,[],[],10,"['', '', 'English', 'Spanish', '', '', '', '', '', '']","[False, False, False, False, False, False, False, False, False, False]",True,True
Truck Accident Lawyer Denver,13,https://tengelaw.com/denver-truck-accident-lawyers/,32,27,4,189836,3568,2367,98,114,45,14,22,8.0,True,Denver Truck Accident Lawyers - Tenge Law Firm,True,1,['Denver Truck Accident Lawyers'],[True],8,"['Legal Representation After a Tragic Crash', 'What Are Some Causes of Truck Accidents?', 'What Are Different Types of Truck Accidents?', 'Who Is Liable for Truck Accidents?', 'Common Truck Accident Injuries', 'Why Do I Need a Truck Accident Attorney?', 'Truck Accident Claims', 'Contact Our Truck Accident Attorneys']","[False, True, True, True, True, True, True, True]",2,"['Areas of Practice', 'Locations we Serve']","[False, False]",8,"['Tenge Law Firm Logo', 'Tenge Law Firm Logo', '', '', '', 'Tenge Law Firm Logo', 'Tenge Law Firm Logo', 'Juris Digital']","[False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Denver,14,https://www.cghlawfirm.com/denver-truck-accident-lawyer/,22,17,1,18345,359,3281,0,0,59,19,38,226.0,False,Denver Truck Accident Lawyer - 18-Wheeler Crash Attorney CO,True,0,[],[],13,"['Denver Truck Accident Lawyer', 'Truck Accident Attorney Denver, Colorado', 'What Is a Truck Accident Attorney and Why Do I Need One?', 'What to Do After a Truck Accident in Colorado', 'What Makes Trucking Accidents Different From Car Accidents?', 'Determining Liability for a Commercial Truck Accident in Colorado', 'Damages and Compensation in Truck Accident Cases in Colorado', 'What to Expect from Your Denver Truck Accident Attorney', 'Helping Victims of Truck Accidents in Denver, CO', 'Building Your Case To Recover Full Compensation', 'Should I Talk To Their Insurance Company?', 'Denver Truck Accident Lawyers FAQs', 'Contact Us Today for a Free Consultation']","[True, True, True, True, False, True, True, True, True, False, False, True, False]",6,"['Q: How can a truck accident lawyer help their client?', 'Q: When should you contact a car accident lawyer?', 'Q: Do I need a lawyer after a car accident in Denver?', 'Q: Are truckers liable for accidents?', 'Q: What should you ask when hiring a lawyer for a truck accident?', 'Call An Accident Attorney At Cheney Galluzzi & Howard Today!']","[True, False, False, False, True, False]",5,"['Cheney Galluzzi Howard', 'Denver Truck Accident Lawyer', 'denver truck accident attorney', 'ftr logo', 'rize-logo']","[False, True, True, False, False]",True,False
Truck Accident Lawyer Denver,15,https://www.richardbantalaw.com/trucking-accidents/,22,17,1,14561,682,878,27,157,6,22,8,154.0,True,Trucking Accident Lawyer Denver CO | Personal Injury Law Firm Denver CO,False,1,['Trucking Accident Lawyer Denver CO'],[False],1,['TRUCKING ACCIDENTS'],[False],1,['Contact Richard J. Banta'],[False],3,"['Personal Injury Law Firm Denver CO', 'Trucking Accidents', '']","[False, False, False]",True,False
Truck Accident Lawyer Denver,16,https://www.mydenveraccidentlawfirm.com/practices/truck-accidents/,33,28,2,7828,966,2495,9,116,31,28,23,146.0,True,Denver Truck Accident Attorney | 24/7 Legal Help | 5 Star Levine Law,True,1,['Denver Truck Accident Attorney'],[True],15,"['Our Denver Truck Accident Attorney Helps Victims Recover Damages Throughout Colorado', 'FREE CASE REVIEW', 'A Denver Truck Accident Attorney to Provide the Legal Help You Need', 'Colorado Truck Accident Facts', 'How Truck Accidents and Car Accidents Differ', 'Common Factors in Colorado Trucking Accidents', 'Injuries Associated With Truck Wrecks in Denver', 'Our Denver Truck Accident Lawyer Explains Liability in Colorado Truck Crashes', 'Laws and Regulations Governing the Trucking Industry', 'Trust a Denver Truck Accident Attorney at Levine Law', 'What Our Clients SayAbout Our Denver Truck Accident Attorney', 'Denver Truck Accident Attorney', ""WHAT'S YOUR ACCIDENT CASE WORTH?"", ""WHAT'S YOUR ACCIDENT CASE WORTH?"", 'FREE CONSULTATION']","[True, False, True, True, True, False, False, True, False, True, True, True, False, False, False]",6,"['We Come to You, No Charge', 'No Fees Unless We Win', '3x More $ Than Insurance', 'Jordan S. Levine', ""WHAT'S YOURACCIDENTCASE WORTH?"", 'NO FEE UNLESS WE WIN']","[False, False, False, False, False, False]",30,"['NO ALT', 'Levine Law logo', 'Levine Law logo', '', '', '', 'Attorney Jordan Levine Headshot', 'Facebook icon', 'Yelp icon', 'Google logo', 'Facebook icon', 'Yelp icon', 'Google logo', 'Google logo', '', '', '', '', '', '', '', '', '', '', '', 'Levine law logo', 'Levine law logo', 'Levine law logo', 'Levine law logo', 'NO ALT']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Denver,17,https://www.mintzlawfirm.com/auto/commercial-trucking-accidents/,27,24,2,5326,1139,1103,87,108,14,9,10,8.0,True,Denver Truck Accident Attorney | Mintz Law Firm,True,1,['Truck Accident Lawyer in Denver'],[True],10,"['Denver Truck Accident Attorney', 'How Are Commercial Truck Accidents Different from Other Auto Accidents?', 'Denver Truck Blind Spot Accident Lawyer', 'Denver Intoxicated Truck Driver Accident Attorney', 'Denver Overweight and Overloaded Truck Accident Lawyer', 'Contact a Denver Truck Accident Attorney from Mintz Law to Protect Your Rights', 'schedule your free consultation', 'free injury claim review', 'Find Out if We Can Help', 'Contact Us']","[True, True, False, False, True, True, False, False, False, False]",5,"['DEDICATED PERSONAL INJURY REPRESENTATION', 'contact us', 'Practice Areas', 'Links', 'Free Consultation']","[False, False, False, False, False]",24,"['the mintz law firm logo', 'the mintz law firm logo', 'log9', 'log9', 'denver truck accident lawyer', 'denver truck accident lawyer', '', '', 'log9', 'log9', 'ctla', 'ctla', 'martindale', 'martindale', 'cba (1)', 'cba (1)', 'avvo (2)', 'avvo (2)', 'aaj', 'aaj', 'google', 'google', 'mintz law firm logo', 'mintz law firm logo']","[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Denver,18,https://www.btlawdenver.com/denver-truck-accident-lawyer/,10,17,1,1659,51,583,72,42,12,7,5,2.0,True,Denver Semi-Truck Accident Attorney,True,1,['Denver Truck Accident Lawyer'],[True],5,"['Suing for Damages After a Truck Accident in Denver', 'Causes of Truck Accidents', 'Semi-Truck Accidents in Denver', '', '']","[True, True, True, False, False]",2,"['Request yourFree Consultation', 'Practice Areas']","[False, False]",3,"['Bryan & Terrill - Personal Injury | Civil Law', 'Call Now', 'Site by ilawyermarketing.com']","[False, False, False]",True,False
Truck Accident Lawyer Denver,19,https://www.geiger-legal.com/denver-co-personal-injury/truck-accident-lawyer/,25,20,1,12637,1155,2234,0,0,32,9,23,204.0,False,"Denver, CO Truck Accident Lawyer - Geiger Legal Group, LLCGeiger Legal Group, LLC",True,1,"['Truck Accident Attorney in Denver, Colorado']",[True],7,"['Do You Have a Motorcycle Accident Claim?', 'Common Causes of Truck Accidents', 'Dangerous Roads and Intersections in Denver, CO', 'Common Truck Accident Injuries', 'Compensation Available in Semi-Truck Accident Claims', 'FMCSA Trucking Regulations', 'Contact Our Experienced Truck Accident Attorneys in Denver, CO Today']","[False, True, False, True, True, False, True]",0,[],[],31,"['Geiger Legal Group, LLC', 'mobile icon', 'Geiger Legal Group, LLC', 'Google ratings', 'Facebook ratings', 'Aftermath of a Truck Accident on the road', '', 'J. Christopher Geiger', 'Alan Henley', 'Lisa Winters', 'Nancy Griffin', 'Autumn Harris', 'Christopher Brown', 'Lauren Dacamara', 'Christin Crane Legal Assistant', 'american association for justice logo', '2022 martindale rating av', '', 'Best of Life 2022 Award', 'Rising Star Badge', 'national trial lawyers top 40 under 40 logo', 'georgia trial lawyers association logo', 'google review logo', 'facebook review logo', 'Geiger Legal Group, LLC', 'map', 'map', 'map', 'logo', '', '']","[False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Truck Accident Lawyer Denver,20,https://www.injurylawcolorado.com/truck-accident-attorney/,30,31,2,42522,7882,2554,67,137,34,13,22,18.0,True,Denver CO Truck Accident Lawyer - $$$ to Help YOU Recover,True,1,['Proven Truck Accident Lawyer in Colorado'],[True],7,"['Were you or a loved one in an accident with a semi or tractor trailer truck?', 'Common Causes of Truck Accidents in Colorado', 'Hire a CO Truck Accident Lawyer Who Knows the Ins and Outs of Truck Accident Cases', 'Colorado Truck Accident FAQs', 'Talk with a Colorado Truck Accident Lawyer Today – Free, No-Risk Consultation', 'Colorado Truck Accident Resources', 'Footer']","[False, True, True, True, True, True, False]",9,"['What to do after a truck accident?', 'What are the leading reasons for truck accidents?', 'What is driver negligence?', 'When involved in a collision, what are the first actions a truck driver must take?', 'Should I settle if the insurance company presents an offer?', 'If a truck driver suffers injuries during a collision, who is liable for compensation?', 'If a truck jackknifes and causes an accident, who is at fault?', 'Who is responsible for collisions in the event of adverse weather conditions?', 'Who can I sue?']","[True, True, False, False, False, False, False, False, False]",20,"['5-star review image', '5-star review image', '5-star review image', '5-star review image', '5-star review image', '5-star review image', '5-star review image', '5-star review image', 'Association Badges', 'Association Badges', 'Association Badges', 'Association Badges', 'Facebook', 'Facebook', 'Twitter', 'Twitter', 'Blog', 'Blog', 'The Babcock Law Firm: Colorado Enjuris Partner Attorney', 'The Babcock Law Firm: Colorado Enjuris Partner Attorney']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
