keyword,rank,url,domain_authority,page_authority,spam_score,pages_to_root_domain,nofollow_pages_to_root_domain,total_words,header_words,footer_words,keyword_count,city_count,lawyer_attorney_count,first_keyword_spot,keyword_in_200_words,title,key_in_title,h1_count,h1_text,key_in_h1,h2_count,h2_text,key_in_h2,h3_count,h3_text,key_in_h3,image_count,image_alt_text,key_in_alt_text,is_wordpress,has_table_of_contents
Wrongful Death Lawyer Washington DC,11,https://www.colburnlaw.com/practice-areas/wrongful-death/,23,30,1,48610,1876,1443,0,18,41,0,10,31.0,True,Seattle Wrongful Death Lawyer | Colburn Law,True,1,['Seattle Wrongful Death Attorney'],[True],6,"['What Is Considered a Wrongful Death Claim?', 'Contact Colburn Law For Your Wrongful Death Claim in Seattle', 'Recovering Compensation in a Wrongful Death Case', 'Who Can Sue For Wrongful Death?', 'The Statute of Limitations for Wrongful Death in Seattle', 'Do I Have Reason to File a Wrongful Death Lawsuit?']","[True, True, True, True, True, True]",9,"['Information About Wrongful Death Lawsuits in Washington State', 'What is considered wrongful death?', 'How can I recover compensation in a wrongful death lawsuit?', 'Who can sue for the wrongful death of a loved one?', 'The statute of Limitations for Wrongful Death', 'Do I have grounds for a wrongful death lawsuit?', 'Your road to recovery begins with a confidential, no-cost review of your legal options. To schedule your consultation, contact us today.', 'To learn more about why we are a top-rated personal injury firm in Washington, visit the links below:', 'Practice Areas']","[True, True, True, True, True, True, False, False, False]",8,"['Close', 'Colburn Law', 'Colburn Law', 'Colburn Law', 'Colburn Law', 'Free consultation with a Seattle Wrongful Death Attorney', 'Colburn Law', 'Colburn Law']","[False, False, False, False, False, True, False, False]",True,False
Wrongful Death Lawyer Washington DC,12,https://cohenandcohen.net/wrongful-death-washington-dc/,43,28,1,11183,1777,1170,74,329,2,20,13,2.0,True,Wrongful Death Lawyer Washington DC | Cohen & Cohen,True,1,['Washington Wrongful Death Lawyer'],[True],26,"['FREE Case evaluation', 'Washington DC |\xa0Maryland | Virginia', 'Catastrophic Injuries DC, MD, VA', 'Automobile Accidents DC, MD, VA', 'Workers’ Compensation DC, MD, VA', 'Slip and Fall DC, MD, VA', 'Medical Malpractice DC, MD, VA', 'Wrongful Death DC, MD, VA', 'Truck Accidents DC, MD, VA', 'Motorcycle Accidents DC, MD, VA', 'Metro Train Accident DC, MD, VA', 'FREE CASE EVALUATION', 'What Is The Average Settlement For A Washington DC Car Accident?', 'How A Motorcycle Accident Lawyer Can Help', 'Should You file a Medical Malpractice Lawsuit?', 'Essential Wrongful Termination FAQs', 'When Accidents Occur At Hospitals', 'Hear from our clients', 'Cohen & Cohen has an\xa0 impeccable Client Satisfaction Rating with hundreds of  5 STAR Reviews. We are among the best-rated firms in the areas we serve.', 'Cohen & Cohen has an\xa0 impeccable Client Satisfaction Rating with hundreds of  5 STAR Reviews. We are among the best-rated firms in the areas we serve.', 'FREE CASE EVALUATION', 'Call 24/7', '(202) 955-4529', 'Illinois Attorney General Sues Bus Company Over Discrimination', 'Parkland Survivors Sue County for Violating Their Civil Rights', 'Family of Boy Shot Dead for Holding a Toy Gun File Lawsuit']","[False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0,[],[],34,"['NO ALT', '', '', 'workers compensation attorneys in dc', '', 'Client Review', 'Client Review', '', 'SuperLawyers2010', 'SuperLawyers2011', 'SuperLawyers2012', 'SuperLawyers2014', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,13,https://www.hurtcallbert.com/cases-we-take/personal-injury-lawyers/wrongful-death-lawyers/,35,30,1,133107,4041,1623,0,184,33,0,24,34.0,True,Wrongful Death Lawyer in Albuquerque | Parnall Law,True,1,['Wrongful Death Attorney Albuquerque'],[True],6,"['What Is a ‘Wrongful Death’ Under New Mexico Law?', 'Who Can File a Wrongful Death Lawsuit in Albuquerque, New Mexico?', 'How Long Do You Have to File a Wrongful Death Claim in Albuquerque?', 'What Can You Obtain from an Albuquerque Wrongful Death Lawsuit?', 'Contact Our Albuquerque Wrongful Death Attorneys Today For Help!', 'Hear What Our Clients Have to Say']","[True, True, True, True, True, False]",0,[],[],45,"['Hurt? Call Bert.', 'Hurt? Call Bert.', 'Albuquerque wrongful death lawyers', 'Ebook', 'Brochure', 'what clients say', 'Google', 'Murray Brian', 'Bertrand Parnall', 'Greg Abel', 'Nicholas J Trost', 'Peter Grueninger', 'Una Campbell', 'Aimee Martuccio Whitsell', 'Mark Bennett', 'Madalyn Witz', 'Ian Bertschausen', 'David Link', 'Joshua C. Rovelli', 'grief', 'State-Bar-Of-NM', '', 'Crime-Victim-Bar-Association', 'NAVRA', 'AAJ', 'Americans-INNS-of-Court', '', 'ABA', 'Alburqueque-Bar-Association', 'MADD', '2019-Best-Places-to-Work-Parnall-Law', 'BBB', 'Valencia-county-bar', 'NM-statebar', 'Victims-Of-Crime', '', 'Facebook', 'Twitter', 'Youtube', 'Linkedin', 'footer-bg-desktop', 'http://Map%20location%20image%20of%20Albuquerque%20office', 'http://Map%20location%20image%20of%20Santa%20Fe%20office', '', 'ClickCease']","[False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,14,https://www.tromblylaw.com/wrongful-death-lawyer-washington-dc/,30,17,-1,53384,354,899,125,50,9,1,6,101.0,True,"Wrongful Death Lawyer - Washington D.C. | Trombly & Singer, PLLC",True,1,"['Washington, D.C. Wrongful Death Lawyer']",[True],2,"['What to Do After a Wrongful Death in D.C.?', 'Contact a Washington D.C. Wrongful Death Lawyer']","[True, True]",0,[],[],53,"['Trombly & Singery, PLLC', '', 'Trombly & Singer, PLLC', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', '', '', 'Trombly & Singer, PLLC', 'Accel Marketing Solutions, Inc', 'Cleantalk Pixel']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,15,https://cohen-lawyers.com/wrongful-death/,16,18,3,1463,68,803,154,0,13,11,13,89.0,True,Washington DC Wrongful Death Attorney | Wrongful Death Lawyer Washington DC,True,6,"['Wrongful Death', 'Contact Us Today!', 'Contact Us Today!', 'Call Us 24/7', 'Email Us', 'Live Chat']","[True, False, False, False, False, False]",1,['WRONGFUL DEATH LAWYER WASHINGTON DC'],[True],0,[],[],15,"['NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', '', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'footer disclaimer image']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,16,https://statutes.capitol.texas.gov/Docs/CP/htm/CP.71.htm,86,59,1,192325133,9449893,2890,0,0,5,0,0,2682.0,False,CIVIL PRACTICE AND REMEDIES CODE  CHAPTER 71. WRONGFUL DEATH;  SURVIVAL;  INJURIES OCCURRING OUT OF STATE,True,0,[],[],0,[],[],0,[],[],0,[],[],False,False
Wrongful Death Lawyer Washington DC,17,https://rhllaw.com/wrongful-death-lawyer/,36,24,1,95812,2475,2323,82,103,50,1,20,3.0,True,Wrongful Death Attorney Washington DC | Regan Zambri Long,True,1,"['Washington, DC Wrongful Death Lawyer']",[True],10,"[""If You Lost a Loved One Because of Someone's Negligence, Our Wrongful Death Lawyers Are Here to Help."", 'What is a Wrongful Death Lawsuit?', 'Who Can File a Wrongful Death Case in Washington, DC?', 'What Kind of Damages Can Be Recovered in a Wrongful Death Lawsuit in Washington, DC?', 'What Are Some Examples of a Wrongful Death Claim in DC?', 'How Can You Prove a Wrongful Death Lawsuit in Washington, DC?', 'Why Should I Hire a Wrongful Death Lawyer from Regan Zambri Long?', 'Contact Us Today', 'Frequently Asked Questions About Wrongful Death Claims', 'Schedule a Free Consultation']","[True, True, True, True, True, True, True, False, True, False]",10,"['Truck Accidents', 'Car Accidents', 'Medical Malpractice', 'Workplace Accidents', 'Product Liability', 'Schedule A Free Consultation With a Top Wrongful Death Attorney', 'What is the Statute Of Limitations for Wrongful Death in Washington, DC?', 'If there is a Criminal Case Involved, Can a Wrongful Death Suit Be Filed?', 'How Are Damages Distributed to the Family Members?', 'Who Can Be Sued for Wrongful Death?']","[False, False, False, False, False, True, True, True, False, True]",19,"['NO ALT', 'NO ALT', 'Regan Zambri Long PLLC', '5 stars', '5 stars', 'Wrongful Death', '5 stars', '5 stars', 'Sal Zambri Accident Lawyer', '5 stars', 'Regan Zambri Long PLLC', 'Facebook', 'Twitter', 'LinkedIn', 'Instagram', 'YouTube', 'BBC Accreditation Logo', 'Back to Top', 'Cleantalk Pixel']","[False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,18,https://www.ncleg.net/enactedlegislation/statutes/html/bysection/chapter_28a/gs_28a-18-2.html,69,44,1,1302906,98409,707,0,0,0,0,3,,,G.S. 28A-18-2,False,0,[],[],0,[],[],0,[],[],0,[],[],False,False
Wrongful Death Lawyer Washington DC,19,https://stalwartlaw.com/wrongful-death/,18,22,1,3717,133,1213,578,6,17,0,7,6.0,True,Best Wrongful Death Lawyers in California - Stalwart Law,True,1,['The Best Wrongful Death Lawyers in California'],[True],8,"['Wrongful Death', 'How do I prove wrongful death in California?', 'How much is a wrongful death lawsuit worth in California?', 'How long do you have to sue for wrongful death in California?', 'Who can file a wrongful death claim in California?', 'Client Testimonials', 'Our Location', 'Stalwart Los Angeles Office']","[True, True, True, True, True, False, False, False]",6,"['Schedule a free consultation with our team of TBI Injury attorneys and lawyers', 'How to get to our office', 'LOS ANGELES OFFICE', 'NEW YORK OFFICE', 'AREAS OF PRACTICE', 'OUR ATTORNEYS']","[False, False, False, False, False, False]",33,"['Stalwart Law Group', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'Stalwart Law Group', 'Stalwart Law Group', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'Stalwart Law Group', 'Wrongful Death', 'Wrongful Death', 'Wrongful Death', 'Wrongful Death', 'Wrongful Death', 'Group Photo l', 'Best Lawyers']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, False, False]",True,False
Wrongful Death Lawyer Washington DC,20,https://www.marksandharrison.com/washington-dc-wrongful-death-lawyer/,35,25,1,19625,3797,575,10,0,2,0,11,63.0,True,Page not found - Marks & Harrison,False,1,['Error Code: 404'],[False],1,['We can’t seem to find the page you’re looking for.'],[False],0,[],[],16,"['logo', 'logo', 'logo', 'image', 'image', 'image', 'image', 'image', 'image', 'image', 'image', 'image', 'image', 'Marks & Harrison', 'lines', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,21,https://www.dcmdlaw.com/personal-injury/wrongful-death/,32,26,1,27989,1739,1973,285,200,24,0,11,1.0,True,Wrongful Death Attorney in Maryland | 30+ Years of Experience,True,1,['Maryland Wrongful Death Attorneys'],[True],6,"['Experienced Representation for Grieving Families in Maryland and DC', 'Who Can Sue for Wrongful Death in Maryland?', 'How to Prove a Wrongful Death Case', 'How Much Is My Wrongful Death Case Worth?', 'Wrongful Death of a Child', 'Get in Touch with Compassionate Attorneys Today']","[False, True, True, True, True, False]",4,"['What Is a Survival Action?', 'Economic Damages', 'Non-Economic Damages', 'Punitive Damages']","[False, False, False, False]",11,"['Alpert Schreyer, LLC', 'Alpert Schreyer, LLC', '', '', '', '', '', 'Alpert Schreyer, LLC', 'Alpert Schreyer, LLC', 'Internet Marketing Experts', '']","[False, False, False, False, False, False, False, False, False, False, False]",False,False
Wrongful Death Lawyer Washington DC,22,https://www.rkmlaw.net/los-angeles-wrongful-death-lawyer/,28,31,2,122559,6486,2631,51,171,63,0,29,20.0,True,Los Angeles Wrongful Death Attorney,True,1,['Los Angeles Wrongful Death Lawyer'],[True],10,"['Los Angeles Wrongful Death Resources', 'Why Trust Rose, Klein & Marias LLP With Your Wrongful Death Claim?', 'What Is Wrongful Death?', 'How Can a Los Angeles Wrongful Death Attorney Help?', 'Types of Wrongful Death Claims We Handle', 'Proving a Wrongful Death Claim in California', 'Who Can File a Wrongful Death Claim in California?', 'California Wrongful Death Statute of Limitations', 'Compensation for Wrongful Death in California', 'Speak to a Wrongful Death Lawyer in Los Angeles Today']","[True, True, True, True, True, True, True, True, True, True]",3,"['Survival Actions', 'Practice Areas', 'Schedule YourFree Consultation']","[False, False, False]",4,"['Los Angeles Personal Injury Attorney - Rose, Klein & Marias LLP', 'Los Angeles Personal Injury Attorney - Rose, Klein & Marias LLP', 'Los Angeles Wrongful Death Attorney', 'Wrongful Death Lawyer Los Angeles']","[False, False, True, True]",True,False
Wrongful Death Lawyer Washington DC,23,http://www.legislature.mi.gov/mileg.aspx?page=getobject&objectname=mcl-600-2922,66,38,6,29993068,200922,1542,23,258,4,0,4,751.0,False,Michigan Legislature - Section 600.2922,False,1,['Michigan Legislature'],[False],14,"['User Menu', 'Main Menu', 'Legislature', 'Laws', 'More', 'Syndication', 'Recently Viewed', 'Main Content', 'Custom controls for logged in users (not always present).', 'Legislature', 'Laws', 'More', 'Syndication', 'Recently Viewed']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0,[],[],27,"['capitol dome', 'tiny house', 'down arrow', 'mini menu', '', '', '', '', '', '', 'syndiation Information', 'rss icon', 'rss icon', 'rss icon', 'Safe link to share.', 'printer freindly.', 'up icon', 'syndiation Information', 'rss icon', 'rss icon', 'rss icon', '', '', '', '', '', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",False,False
